method,dataset,seed,noise_rate,pretrain_fraction,pretrain_training_mode,budget,step,pool_index,sample_id,selected_order,initial_support,y_train,true_y,is_noisy,is_duplicate,group_id,projection,projection_source,projection_x,projection_y
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,163,163,105,0,1,0,1,1,5011,pca,embedding,0.5432674704401125,-0.5302769107061
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,946,946,106,0,0,0,0,0,946,pca,embedding,-0.8533433974414528,0.07022183618704601
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,25,25,107,0,0,0,0,1,5012,pca,embedding,0.35121201924219164,-0.7333911377239968
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,3353,3353,108,0,1,1,0,0,3353,pca,embedding,-0.8254438646733382,-0.07337466995037359
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,403,403,109,0,1,0,1,1,5003,pca,embedding,-0.5295069983525605,0.4016414311933312
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,561,561,110,0,1,1,0,1,5052,pca,embedding,0.10914625155416985,-0.30537753538901524
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,711,711,111,0,1,1,0,1,5046,pca,embedding,0.6611969648830791,0.45570854457596516
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,3058,3058,112,0,0,1,1,1,5034,pca,embedding,-0.27399720464263666,0.29297613007392975
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,1913,1913,113,0,1,1,0,0,1913,pca,embedding,0.6370652953136187,0.4518666805319173
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,30,30,114,0,1,1,0,1,5032,pca,embedding,0.013593390028673633,-0.6492355803402008
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,550,550,115,0,0,0,0,1,5024,pca,embedding,0.7208546462036393,-0.6260184097886702
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,2671,2671,116,0,0,0,0,0,2671,pca,embedding,0.5954941446658735,0.6802800716272255
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,4216,4216,117,0,1,1,0,1,5051,pca,embedding,-0.197198854619832,0.02011809140045056
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,3931,3931,118,0,1,1,0,1,5053,pca,embedding,-0.8131982104448544,0.23171335690141862
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,4153,4153,119,0,1,1,0,1,5032,pca,embedding,-0.026482521803006503,0.5206757153159047
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,1082,1082,120,0,1,1,0,0,1082,pca,embedding,0.18446221019715148,-0.43668101751904354
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,1441,1441,121,0,1,1,0,0,1441,pca,embedding,-0.7800278414609517,0.2073625499871878
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,4057,4057,122,0,0,0,0,1,5022,pca,embedding,1.195573168278564,-0.07403296293749109
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,623,623,123,0,1,1,0,0,623,pca,embedding,0.977183856077087,0.23868814424981266
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,3771,3771,124,0,1,1,0,1,5045,pca,embedding,0.16414651987827136,0.42042255899252234
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,2639,2639,125,0,1,1,0,0,2639,pca,embedding,0.6471666793759883,-0.15963572378512217
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,1048,1048,126,0,0,0,0,0,1048,pca,embedding,-0.9200561560002742,0.030707852993063035
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,1726,1726,127,0,0,0,0,0,1726,pca,embedding,0.11099941150112795,-0.21260933953820088
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,1205,1205,128,0,1,1,0,1,5033,pca,embedding,0.049240911871216285,-0.022771137063452202
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,2687,2687,129,0,0,0,0,0,2687,pca,embedding,0.19714981918678023,0.13979324977280383
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,146,146,130,0,1,1,0,0,146,pca,embedding,0.7486389293742514,0.26589180368443477
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,89,89,131,0,1,1,0,1,5036,pca,embedding,-0.3928291611564881,0.08707621812610297
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,4765,4765,132,0,0,0,0,0,4765,pca,embedding,0.17106328637460888,0.07021035643078352
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,213,213,133,0,1,1,0,1,5032,pca,embedding,-0.02250019034847266,-0.10335939729586405
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,507,507,134,0,0,0,0,1,5010,pca,embedding,-0.3956760563016188,0.20052086556156357
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,615,615,135,0,1,1,0,0,615,pca,embedding,-0.7768991641717933,-0.08607320960712664
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,416,416,136,0,0,0,0,0,416,pca,embedding,-0.11523228386770182,0.2531851358813081
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,3635,3635,137,0,1,1,0,0,3635,pca,embedding,-0.6889823037468947,0.15802336015626353
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,3819,3819,138,0,1,0,1,1,5011,pca,embedding,0.7901097615757326,0.8180809241983882
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,486,486,139,0,0,0,0,1,5004,pca,embedding,0.6269438212149149,0.753965682519814
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,4433,4433,140,0,0,0,0,1,5004,pca,embedding,0.7716780503324143,-0.19462656919307422
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,4059,4059,141,0,1,1,0,0,4059,pca,embedding,0.1312400538362045,-0.02078908620879154
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,898,898,142,0,1,1,0,1,5028,pca,embedding,-0.30504030522464726,-0.18645968620765302
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,4407,4407,143,0,1,1,0,0,4407,pca,embedding,0.324986645758693,-0.1821025493024821
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,2466,2466,144,0,0,0,0,0,2466,pca,embedding,-0.12368005993137143,-0.1460184329312615
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,4426,4426,145,0,1,1,0,1,5036,pca,embedding,-0.27792505485892804,-0.10291690693575804
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,1422,1422,146,0,1,1,0,0,1422,pca,embedding,0.6144441243417363,-0.24967060677182112
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,35,35,147,0,0,1,1,1,5038,pca,embedding,-0.3011135145808817,0.05178916898070157
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,288,288,148,0,0,0,0,1,5004,pca,embedding,0.5031657196145208,-0.6484550723510426
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,1235,1235,149,0,0,0,0,0,1235,pca,embedding,0.2555537733434962,0.3638698689468781
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,4294,4294,150,0,0,0,0,1,5015,pca,embedding,0.48973993250239456,-0.3121459840381242
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,3977,3977,151,0,1,1,0,1,5029,pca,embedding,-0.15465427874560161,-0.46454119769857777
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,4563,4563,152,0,0,0,0,1,5017,pca,embedding,0.1597065221692212,-0.6246671378773938
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,954,954,153,0,1,1,0,1,5033,pca,embedding,-0.08413689553411402,0.052640607129399185
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,263,263,154,0,1,1,0,1,5052,pca,embedding,0.14317958129873007,0.39671924479626014
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,582,582,155,0,0,0,0,1,5006,pca,embedding,0.4346694554662931,0.8211737767562604
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,3654,3654,156,0,0,0,0,0,3654,pca,embedding,0.4082825440029791,-0.37165122321745453
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,1518,1518,157,0,1,1,0,1,5029,pca,embedding,0.10044696531092938,-0.3104970482314274
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,1696,1696,158,0,1,1,0,1,5050,pca,embedding,-0.9450620608695206,0.04936724501994212
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,619,619,159,0,0,0,0,1,5020,pca,embedding,-0.9410983793121367,0.06979016203590949
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,590,590,160,0,0,0,0,0,590,pca,embedding,0.14905179865076884,-0.3645483515492718
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,1862,1862,161,0,0,0,0,0,1862,pca,embedding,0.6607197024875846,-0.15599719469039908
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,2334,2334,162,0,0,0,0,0,2334,pca,embedding,0.4889007695784774,-0.34923922386661976
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,188,188,163,0,1,1,0,1,5040,pca,embedding,0.8189792371135264,-0.12726515103470884
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,4457,4457,164,0,1,1,0,0,4457,pca,embedding,0.7998759180573516,-0.13425282542335953
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,157,157,165,0,1,1,0,1,5035,pca,embedding,-0.68284923201481,0.010838406478870036
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,2438,2438,166,0,0,0,0,0,2438,pca,embedding,-0.2996964933383972,-0.09981562495661171
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,4619,4619,167,0,1,1,0,1,5039,pca,embedding,0.3849741757499492,0.5273415808136973
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,3059,3059,168,0,1,1,0,0,3059,pca,embedding,0.8493068954416059,-0.44823548321849266
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,3171,3171,169,0,0,0,0,0,3171,pca,embedding,-0.8628064540218892,-0.024285627988343637
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,3770,3770,170,0,0,0,0,0,3770,pca,embedding,0.2872285403419344,0.3355931184486167
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,1473,1473,171,0,1,0,1,1,5003,pca,embedding,-0.4534752491324747,0.19615578172521544
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,38,38,172,0,0,0,0,1,5004,pca,embedding,0.9219538661470387,0.34727950573750493
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,3628,3628,173,0,1,1,0,0,3628,pca,embedding,0.754829170277064,0.4458777755847516
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,4402,4402,174,0,1,1,0,1,5043,pca,embedding,-0.9366843871069567,0.0793001574376484
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,165,165,175,0,0,0,0,0,165,pca,embedding,0.4007397232279267,-0.06838561599848611
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,3734,3734,176,0,1,1,0,0,3734,pca,embedding,0.6814506934754664,0.054449095193631565
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,2912,2912,177,0,0,0,0,0,2912,pca,embedding,0.08046209656173502,-0.18408223295158369
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,2950,2950,178,0,0,0,0,0,2950,pca,embedding,0.9610190302907139,0.022843455875880447
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,3319,3319,179,0,1,1,0,0,3319,pca,embedding,-0.3367713152601858,-0.20399130589170356
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,336,336,180,0,0,1,1,1,5048,pca,embedding,0.5471550016107941,0.16849148301482936
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,563,563,181,0,0,0,0,1,5006,pca,embedding,0.6410339257040708,0.4604676149854941
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,391,391,182,0,1,1,0,1,5045,pca,embedding,0.09803729767555212,0.024982946167763545
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,2191,2191,183,0,0,0,0,0,2191,pca,embedding,-0.7854546934042795,0.10427567010028116
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,2464,2464,184,0,1,1,0,0,2464,pca,embedding,0.9534739807368755,0.1967930941574459
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,1822,1822,185,0,1,1,0,0,1822,pca,embedding,0.32205714204558095,0.4680136655464377
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,1587,1587,186,0,0,0,0,0,1587,pca,embedding,0.7182636631890276,-0.2968917596771188
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,4152,4152,187,0,0,0,0,1,5010,pca,embedding,-0.5618842631998556,-0.35176693263373876
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,529,529,188,0,1,1,0,1,5053,pca,embedding,-0.8190223520990317,-0.17867832197397182
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,342,342,189,0,0,1,1,1,5048,pca,embedding,0.6069921774701434,0.2722664729588759
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,259,259,190,0,1,1,0,0,259,pca,embedding,-0.8813610243689494,-0.027472985655906258
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,131,131,191,0,0,0,0,1,5020,pca,embedding,-0.9497924358374816,0.06015877100443373
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,3492,3492,192,0,0,0,0,0,3492,pca,embedding,0.47762418853060434,-0.24399211665372844
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,2477,2477,193,0,1,1,0,0,2477,pca,embedding,-0.35060696689025717,-0.17632052069425166
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,1413,1413,194,0,1,1,0,0,1413,pca,embedding,-0.26456171597033307,0.25389317240297293
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,1161,1161,195,0,1,1,0,1,5040,pca,embedding,1.010490401489464,-0.34428141598952006
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,1551,1551,196,0,1,1,0,0,1551,pca,embedding,-0.11888798775954623,-0.18165250950849202
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,459,459,197,0,0,0,0,1,5005,pca,embedding,-0.22616520251103917,0.35906978587581506
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,492,492,198,0,0,0,0,1,5005,pca,embedding,-0.1930334396864428,-0.11883543919769458
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,912,912,199,0,0,0,0,0,912,pca,embedding,-0.02282484173210829,0.012411006075795882
GREATS,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,200,200,790,790,200,0,0,1,1,1,5038,pca,embedding,-0.3157215298085236,-0.09748214077770899
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,1153,1153,0,1,1,0,1,1,5011,pca,embedding,0.8929993970153112,-0.7851538694798373
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,2307,2307,0,1,1,1,0,0,2307,pca,embedding,0.7277313851342605,0.5582196008463425
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,2848,2848,0,1,0,1,1,1,5034,pca,embedding,-0.393971098046068,0.4893077959280767
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,4543,4543,0,1,0,0,0,1,5013,pca,embedding,-0.4822171167527335,0.23499579154180533
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,3596,3596,1,0,1,1,0,1,5050,pca,embedding,-0.9340407827705792,0.02264048629003733
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,4145,4145,2,0,0,0,0,1,5026,pca,embedding,0.8643189487384404,-0.8625810007250894
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,819,819,3,0,1,1,0,0,819,pca,embedding,-0.645993129071811,-0.1713600460761958
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,1349,1349,4,0,0,0,0,0,1349,pca,embedding,0.8176233085811978,-0.1261055120355451
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,148,148,5,0,1,1,0,0,148,pca,embedding,-0.7435944979870979,0.01590822828241465
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,492,492,6,0,0,0,0,1,5005,pca,embedding,-0.1930334396864428,-0.11883543919769458
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,162,162,7,0,1,0,1,1,5011,pca,embedding,0.7901097615757326,0.8180809241983882
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,3052,3052,8,0,0,0,0,0,3052,pca,embedding,0.6818762006748431,0.6056548498652304
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,4372,4372,9,0,1,1,0,0,4372,pca,embedding,0.8656887118122532,0.030327443703523218
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,3545,3545,10,0,0,0,0,0,3545,pca,embedding,0.9186616257586382,-0.14212974535701378
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,263,263,11,0,1,1,0,1,5052,pca,embedding,0.14317958129873007,0.39671924479626014
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,574,574,12,0,0,0,0,1,5020,pca,embedding,-0.9372990611320376,-0.06982800216070881
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,4158,4158,13,0,1,0,1,1,5011,pca,embedding,0.8725944705576296,-0.40664673198654633
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,219,219,14,0,0,0,0,0,219,pca,embedding,1.0984277365178674,0.1199898091815271
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,1827,1827,15,0,1,1,0,0,1827,pca,embedding,1.054792739475059,-0.5909348194257562
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,237,237,16,0,0,0,0,1,5022,pca,embedding,1.0125057543847131,-0.00418424783879795
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,1882,1882,17,0,1,1,0,0,1882,pca,embedding,0.5942638732419868,0.16014344945863784
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,4713,4713,18,0,0,0,0,1,5014,pca,embedding,0.7819002486882511,0.4216229799524902
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,2099,2099,19,0,1,1,0,0,2099,pca,embedding,0.2734416951219196,0.5875910307637833
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,3469,3469,20,0,0,0,0,0,3469,pca,embedding,0.7513870710530969,-0.14310342525552625
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,2573,2573,21,0,1,1,0,0,2573,pca,embedding,0.7222412329813972,0.0016188030073492898
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,4180,4180,22,0,0,0,0,1,5009,pca,embedding,0.6127582536835827,-0.6612609446663567
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,2288,2288,23,0,1,1,0,0,2288,pca,embedding,0.7106528622035316,-0.5096995503067216
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,58,58,24,0,0,0,0,0,58,pca,embedding,0.6537695375563418,0.2161518178843271
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,1161,1161,25,0,1,1,0,1,5040,pca,embedding,1.010490401489464,-0.34428141598952006
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,4560,4560,26,0,0,0,0,1,5017,pca,embedding,0.480160753850071,0.684447675115177
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,30,30,27,0,1,1,0,1,5032,pca,embedding,0.013593390028673633,-0.6492355803402008
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,1264,1264,28,0,0,0,0,1,5017,pca,embedding,0.3628592586363235,-0.6497484190453691
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,213,213,29,0,1,1,0,1,5032,pca,embedding,-0.02250019034847266,-0.10335939729586405
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,3547,3547,30,0,0,0,0,0,3547,pca,embedding,0.7998070612135636,-0.2387693127315417
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,3448,3448,31,0,1,1,0,0,3448,pca,embedding,0.0294637688572473,0.0772732687869957
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,2466,2466,32,0,0,0,0,0,2466,pca,embedding,-0.12368005993137143,-0.1460184329312615
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,13,13,33,0,1,1,0,1,5033,pca,embedding,0.12972042356306965,0.002901868205172085
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,3173,3173,34,0,0,0,0,0,3173,pca,embedding,0.7650501068370288,0.13927025568687545
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,1923,1923,35,0,1,1,0,0,1923,pca,embedding,0.781264615205505,0.13161579312946142
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,1168,1168,36,0,0,0,0,1,5026,pca,embedding,0.7946394663777341,0.8405887732287723
PU-R,manifold_group_noise_fashion_mnist,0,0.1,0.0,support,50,50,251,251,37,0,0,0,0,0,251,pca,embedding,-0.39432384200177417,-0.2667547838786138
