method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-F,synthetic_redundancy_hard,7,0.4,0.7,900,2100,159,0,159,0.22044472757261246,0.022399999999999975,,,,,0.9409734457731247,1,156,0.2641509433962264,0.46540880503144655,0.724364697933197
PU-G,synthetic_redundancy_hard,7,0.4,0.7,900,2100,192,0,192,0.2603039765381254,0.023700000000000054,,,,,1.0500866500660777,1,189,0.234375,0.4270833333333333,0.5376961827278137
GREATS,synthetic_redundancy_hard,7,0.4,0.7,900,2100,173,0,173,,0.025399999999999978,,,,,0.9176741372793913,1,170,0.26011560693641617,0.4682080924855491,0.6967251896858215
MaxLoss,synthetic_redundancy_hard,7,0.4,0.8,600,2400,119,0,119,0.25402067200047895,0.05469999999999997,,,,,0.6021418338641524,1,116,0.3025210084033613,0.47058823529411764,0.8685407042503357
PU-C,synthetic_redundancy_hard,7,0.4,0.8,600,2400,116,0,116,0.2485096058808267,0.048900000000000055,,,,,0.6987168285995722,1,113,0.3103448275862069,0.49137931034482757,0.906273365020752
PU-F,synthetic_redundancy_hard,7,0.4,0.8,600,2400,103,0,103,0.2244679315481335,0.0464,,,,,0.722601774148643,1,100,0.33980582524271846,0.4854368932038835,0.5987494587898254
PU-G,synthetic_redundancy_hard,7,0.4,0.8,600,2400,99,0,99,0.2170143689145334,0.04259999999999997,,,,,0.7177104959264398,1,96,0.32323232323232326,0.46464646464646464,0.7847451567649841
GREATS,synthetic_redundancy_hard,7,0.4,0.8,600,2400,124,0,124,,0.03700000000000003,,,,,0.776837533339858,1,121,0.25,0.3870967741935484,0.7495205402374268
MaxLoss,synthetic_redundancy_hard,8,0.0,0.0,3000,0,112,0,112,0.04944029700709507,0.020000000000000018,,,,,0.22174420300871134,1,109,0.0,0.0625,0.8677762746810913
PU-C,synthetic_redundancy_hard,8,0.0,0.0,3000,0,102,0,102,0.0455846541444771,0.019399999999999973,,,,,0.29603112395852804,1,99,0.0,0.049019607843137254,0.8123826384544373
PU-F,synthetic_redundancy_hard,8,0.0,0.0,3000,0,126,0,126,0.05479860055493191,0.011600000000000055,,,,,0.6110851392149925,1,123,0.0,0.0873015873015873,0.8327445387840271
PU-G,synthetic_redundancy_hard,8,0.0,0.0,3000,0,93,0,93,0.04209134931443259,0.009700000000000042,,,,,0.46268667466938496,1,90,0.0,0.0967741935483871,0.7813749313354492
GREATS,synthetic_redundancy_hard,8,0.0,0.0,3000,0,155,0,155,,0.0048000000000000265,,,,,0.5450815474614501,1,152,0.0,0.12258064516129032,0.6318461894989014
MaxLoss,synthetic_redundancy_hard,8,0.0,0.1,2700,300,50,0,50,0.027731052541639656,0.006900000000000017,,,,,0.16720726527273655,1,47,0.0,0.06,0.9157696962356567
PU-C,synthetic_redundancy_hard,8,0.0,0.1,2700,300,56,0,56,0.030447359604295343,0.011499999999999955,,,,,0.2242010422050953,1,53,0.0,0.05357142857142857,0.9044129252433777
PU-F,synthetic_redundancy_hard,8,0.0,0.1,2700,300,58,0,58,0.031346929899882525,0.012599999999999945,,,,,0.26463081035763025,1,55,0.0,0.1206896551724138,0.8927295207977295
PU-G,synthetic_redundancy_hard,8,0.0,0.1,2700,300,71,0,71,0.037133664824068546,0.011499999999999955,,,,,0.3214220916852355,1,68,0.0,0.14084507042253522,0.8916956782341003
GREATS,synthetic_redundancy_hard,8,0.0,0.1,2700,300,93,0,93,,0.011600000000000055,,,,,0.3722825851291418,1,90,0.0,0.06451612903225806,0.8596896529197693
MaxLoss,synthetic_redundancy_hard,8,0.0,0.2,2400,600,23,0,23,0.016893985914066434,0.0043999999999999595,,,,,0.15843142662197351,1,20,0.0,0.08695652173913043,0.8567668795585632
PU-C,synthetic_redundancy_hard,8,0.0,0.2,2400,600,27,0,27,0.019091045192908496,0.007299999999999973,,,,,0.1860800515860319,1,24,0.0,0.1111111111111111,0.8659455180168152
PU-F,synthetic_redundancy_hard,8,0.0,0.2,2400,600,36,0,36,0.023912062344606966,0.005099999999999993,,,,,0.22467477433383465,1,33,0.0,0.08333333333333333,0.878893256187439
PU-G,synthetic_redundancy_hard,8,0.0,0.2,2400,600,23,0,23,0.016893985914066434,0.005499999999999949,,,,,0.18288485147058964,1,20,0.0,0.13043478260869565,0.823914110660553
GREATS,synthetic_redundancy_hard,8,0.0,0.2,2400,600,37,0,37,,0.006199999999999983,,,,,0.22816677391529083,1,34,0.0,0.08108108108108109,0.846572995185852
MaxLoss,synthetic_redundancy_hard,8,0.0,0.3,2100,900,36,0,36,0.027310927340295166,0.008700000000000041,,,,,0.2483861930668354,1,33,0.0,0.08333333333333333,0.8877893686294556
PU-C,synthetic_redundancy_hard,8,0.0,0.3,2100,900,32,0,32,0.024885034887120128,0.0046000000000000485,,,,,0.26433701906353235,1,29,0.0,0.03125,0.8624435663223267
PU-F,synthetic_redundancy_hard,8,0.0,0.3,2100,900,39,0,39,0.029112085641827434,0.006900000000000017,,,,,0.2947763353586197,1,36,0.0,0.02564102564102564,0.8435621857643127
PU-G,synthetic_redundancy_hard,8,0.0,0.3,2100,900,30,0,30,0.023660278879106045,0.0041999999999999815,,,,,0.2698003724217415,1,27,0.0,0.1,0.8187337517738342
GREATS,synthetic_redundancy_hard,8,0.0,0.3,2100,900,34,0,34,,0.007299999999999973,,,,,0.28480785246938467,1,31,0.0,0.029411764705882353,0.8505026698112488
MaxLoss,synthetic_redundancy_hard,8,0.0,0.4,1800,1200,24,0,24,0.023234111547935754,0.0046000000000000485,,,,,0.26721129659563303,1,21,0.0,0.041666666666666664,0.8527836203575134
PU-C,synthetic_redundancy_hard,8,0.0,0.4,1800,1200,26,0,26,0.024695796193554997,0.00770000000000004,,,,,0.2882588617503643,1,23,0.0,0.038461538461538464,0.8320139050483704
PU-F,synthetic_redundancy_hard,8,0.0,0.4,1800,1200,18,0,18,0.01875582296634093,0.0041999999999999815,,,,,0.27091678511351347,1,15,0.0,0.05555555555555555,0.8113916516304016
PU-G,synthetic_redundancy_hard,8,0.0,0.4,1800,1200,20,0,20,0.020266207866370678,0.0027000000000000357,,,,,0.2780831828713417,1,17,0.0,0.05,0.7890352010726929
GREATS,synthetic_redundancy_hard,8,0.0,0.4,1800,1200,26,0,26,,0.007600000000000051,,,,,0.29825546965003014,1,23,0.0,0.0,0.8143293857574463
MaxLoss,synthetic_redundancy_hard,8,0.0,0.5,1500,1500,16,0,16,0.020651578553952277,0.0046000000000000485,,,,,0.29621796403080225,1,13,0.0,0.0625,0.8105570077896118
PU-C,synthetic_redundancy_hard,8,0.0,0.5,1500,1500,23,0,23,0.026971468585543334,0.006700000000000039,,,,,0.3242520233616233,1,20,0.0,0.043478260869565216,0.8459779024124146
PU-F,synthetic_redundancy_hard,8,0.0,0.5,1500,1500,24,0,24,0.027853417966980487,0.0039000000000000146,,,,,0.3321226444095373,1,21,0.0,0.041666666666666664,0.8515844941139221
PU-G,synthetic_redundancy_hard,8,0.0,0.5,1500,1500,21,0,21,0.025193650973960757,0.008600000000000052,,,,,0.32399742119014263,1,18,0.0,0.047619047619047616,0.8166434168815613
GREATS,synthetic_redundancy_hard,8,0.0,0.5,1500,1500,14,0,14,,0.0027000000000000357,,,,,0.3058291431516409,1,11,0.0,0.07142857142857142,0.7605684995651245
MaxLoss,synthetic_redundancy_hard,8,0.0,0.6,1200,1800,22,0,22,0.03255960560636595,0.008900000000000019,,,,,0.37305237725377083,1,19,0.0,0.09090909090909091,0.8598209619522095
PU-C,synthetic_redundancy_hard,8,0.0,0.6,1200,1800,21,0,21,0.03144788567442447,0.007800000000000029,,,,,0.38603283651173115,1,18,0.0,0.09523809523809523,0.8271387219429016
PU-F,synthetic_redundancy_hard,8,0.0,0.6,1200,1800,22,0,22,0.03255960560636595,0.0031999999999999806,,,,,0.3917093528434634,1,19,0.0,0.09090909090909091,0.843772828578949
PU-G,synthetic_redundancy_hard,8,0.0,0.6,1200,1800,18,0,18,0.0280719343572855,0.0049000000000000155,,,,,0.38390027545392513,1,15,0.0,0.1111111111111111,0.8012207746505737
GREATS,synthetic_redundancy_hard,8,0.0,0.6,1200,1800,6,0,6,,0.0024999999999999467,,,,,0.34876613318920135,1,3,0.0,0.16666666666666666,0.5680688619613647
MaxLoss,synthetic_redundancy_hard,8,0.0,0.7,900,2100,11,0,11,0.02644878235878423,0.0022999999999999687,,,,,0.3985283887013793,1,8,0.0,0.0,0.7433407306671143
PU-C,synthetic_redundancy_hard,8,0.0,0.7,900,2100,11,0,11,0.02644878235878423,0.0024999999999999467,,,,,0.4038088619709015,1,8,0.0,0.0,0.6945051550865173
PU-F,synthetic_redundancy_hard,8,0.0,0.7,900,2100,17,0,17,0.03583114157663658,0.0050000000000000044,,,,,0.42063585482537746,1,14,0.0,0.0,0.7810142636299133
PU-G,synthetic_redundancy_hard,8,0.0,0.7,900,2100,22,0,22,0.04330923216184601,0.0040000000000000036,,,,,0.4349185861647129,1,19,0.0,0.045454545454545456,0.7903366684913635
GREATS,synthetic_redundancy_hard,8,0.0,0.7,900,2100,13,0,13,,0.0042999999999999705,,,,,0.4129912909120321,1,10,0.0,0.0,0.7349713444709778
MaxLoss,synthetic_redundancy_hard,8,0.0,0.8,600,2400,6,0,6,0.026965588273014873,0.0030000000000000027,,,,,0.4350422089919448,1,3,0.0,0.0,0.4960682988166809
PU-C,synthetic_redundancy_hard,8,0.0,0.8,600,2400,9,0,9,0.03463902446674183,0.0041999999999999815,,,,,0.44417142402380705,1,6,0.0,0.0,0.6136195659637451
PU-F,synthetic_redundancy_hard,8,0.0,0.8,600,2400,7,0,7,0.029579319758340716,0.005099999999999993,,,,,0.43964639864861965,1,4,0.0,0.0,0.5609508752822876
PU-G,synthetic_redundancy_hard,8,0.0,0.8,600,2400,5,0,5,0.024279373232275248,0.0036000000000000476,,,,,0.43592265993356705,1,2,0.0,0.0,0.4752642512321472
GREATS,synthetic_redundancy_hard,8,0.0,0.8,600,2400,6,0,6,,0.0023999999999999577,,,,,0.43871115520596504,1,3,0.0,0.0,0.5105653405189514
MaxLoss,synthetic_redundancy_hard,8,0.4,0.0,3000,0,469,0,469,0.1796470055123791,0.0262,,,,,1.4355139937251806,1,466,0.3411513859275053,0.44776119402985076,0.3897077441215515
PU-C,synthetic_redundancy_hard,8,0.4,0.0,3000,0,473,0,473,0.1810637908638455,0.027599999999999958,,,,,2.008245727047324,1,470,0.3150105708245243,0.4164904862579281,0.3206825256347656
PU-F,synthetic_redundancy_hard,8,0.4,0.0,3000,0,464,0,464,0.17787520814454183,0.01739999999999997,,,,,3.6021653823554516,1,461,0.30603448275862066,0.41594827586206895,0.35910266637802124
PU-G,synthetic_redundancy_hard,8,0.4,0.0,3000,0,493,0,493,0.1881392219220288,0.01870000000000005,,,,,3.8940789066255093,1,490,0.27586206896551724,0.4158215010141988,0.20600613951683044
GREATS,synthetic_redundancy_hard,8,0.4,0.0,3000,0,538,0,538,,0.02180000000000004,,,,,2.617539629340172,1,535,0.29182156133828996,0.4275092936802974,0.254618763923645
MaxLoss,synthetic_redundancy_hard,8,0.4,0.1,2700,300,443,0,443,0.18909381807316095,0.03249999999999997,,,,,1.3819903647527099,1,440,0.2979683972911964,0.4153498871331828,0.3717062473297119
PU-C,synthetic_redundancy_hard,8,0.4,0.1,2700,300,431,0,431,0.18436503811972216,0.017100000000000004,,,,,1.8281858591362834,1,428,0.3294663573085847,0.4431554524361949,0.48525121808052063
PU-F,synthetic_redundancy_hard,8,0.4,0.1,2700,300,424,0,424,0.1816035498632118,0.022800000000000042,,,,,3.3856851868331432,1,421,0.30424528301886794,0.3915094339622642,0.3730446398258209
PU-G,synthetic_redundancy_hard,8,0.4,0.1,2700,300,494,0,494,0.2091220997972414,0.03869999999999996,,,,,3.7726770732551813,1,491,0.27125506072874495,0.38461538461538464,0.37059256434440613
GREATS,synthetic_redundancy_hard,8,0.4,0.1,2700,300,499,0,499,,0.02100000000000002,,,,,2.414625907316804,1,496,0.2845691382765531,0.42084168336673344,0.3863126039505005
MaxLoss,synthetic_redundancy_hard,8,0.4,0.2,2400,600,377,0,377,0.1830808500526473,0.03410000000000002,,,,,1.1352363647893071,1,374,0.3156498673740053,0.4270557029177719,0.40815651416778564
PU-C,synthetic_redundancy_hard,8,0.4,0.2,2400,600,433,0,433,0.2079336239839904,0.028100000000000014,,,,,1.8436588076874614,1,430,0.29330254041570436,0.3995381062355658,0.3734690546989441
PU-F,synthetic_redundancy_hard,8,0.4,0.2,2400,600,415,0,415,0.1999647060292773,0.022299999999999986,,,,,3.0156216099858284,1,412,0.2963855421686747,0.4,0.6600978374481201
PU-G,synthetic_redundancy_hard,8,0.4,0.2,2400,600,406,0,406,0.1959735171403736,0.024800000000000044,,,,,2.7558250334113836,1,403,0.26354679802955666,0.4088669950738916,0.47312068939208984
GREATS,synthetic_redundancy_hard,8,0.4,0.2,2400,600,468,0,468,,0.01759999999999995,,,,,2.240949332714081,1,465,0.2692307692307692,0.42948717948717946,0.3667760491371155
MaxLoss,synthetic_redundancy_hard,8,0.4,0.3,2100,900,324,0,324,0.18179966893512756,0.02190000000000003,,,,,0.9707437278702855,1,321,0.31790123456790126,0.44135802469135804,0.46842363476753235
PU-C,synthetic_redundancy_hard,8,0.4,0.3,2100,900,336,0,336,0.18793264700798318,0.029000000000000026,,,,,1.3604837460443377,1,333,0.30654761904761907,0.43452380952380953,0.41885071992874146
PU-F,synthetic_redundancy_hard,8,0.4,0.3,2100,900,344,0,344,0.19201447995146737,0.025599999999999956,,,,,2.001837370917201,1,341,0.2819767441860465,0.438953488372093,0.40388038754463196
PU-G,synthetic_redundancy_hard,8,0.4,0.3,2100,900,356,0,356,0.19812736718449742,0.018399999999999972,,,,,1.9887885823845863,1,353,0.2893258426966292,0.4241573033707865,0.4278047978878021
GREATS,synthetic_redundancy_hard,8,0.4,0.3,2100,900,350,0,350,,0.021599999999999953,,,,,1.5756370155140758,1,347,0.2857142857142857,0.38571428571428573,0.29967960715293884
MaxLoss,synthetic_redundancy_hard,8,0.4,0.4,1800,1200,284,0,284,0.1876894460292533,0.018000000000000016,,,,,0.8667138544842601,1,281,0.323943661971831,0.4295774647887324,0.5715767741203308
PU-C,synthetic_redundancy_hard,8,0.4,0.4,1800,1200,302,0,302,0.1984510004404001,0.015100000000000002,,,,,1.2393306642770767,1,299,0.304635761589404,0.3973509933774834,0.49263566732406616
PU-F,synthetic_redundancy_hard,8,0.4,0.4,1800,1200,288,0,288,0.19008432829286903,0.034599999999999964,,,,,1.621219614520669,1,285,0.2847222222222222,0.4236111111111111,0.4723483622074127
PU-G,synthetic_redundancy_hard,8,0.4,0.4,1800,1200,332,0,332,0.21630358370020986,0.036900000000000044,,,,,1.8946541519835591,1,329,0.27710843373493976,0.3644578313253012,0.5013890266418457
GREATS,synthetic_redundancy_hard,8,0.4,0.4,1800,1200,348,0,348,,0.030299999999999994,,,,,1.5953956209123135,1,345,0.2471264367816092,0.3850574712643678,0.4014360010623932
MaxLoss,synthetic_redundancy_hard,8,0.4,0.5,1500,1500,238,0,238,0.19140747358324006,0.0353,,,,,0.763764108531177,1,235,0.31512605042016806,0.42857142857142855,0.40501365065574646
PU-C,synthetic_redundancy_hard,8,0.4,0.5,1500,1500,245,0,245,0.19646248914068565,0.028800000000000048,,,,,1.02040452696383,1,242,0.31020408163265306,0.4326530612244898,0.361162006855011
PU-F,synthetic_redundancy_hard,8,0.4,0.5,1500,1500,279,0,279,0.22088845766847953,0.031299999999999994,,,,,1.6051467917859554,1,276,0.27598566308243727,0.3763440860215054,0.5831994414329529
PU-G,synthetic_redundancy_hard,8,0.4,0.5,1500,1500,275,0,275,0.2180251648533158,0.02729999999999999,,,,,1.5314681669697165,1,272,0.2727272727272727,0.38545454545454544,0.7634817361831665
GREATS,synthetic_redundancy_hard,8,0.4,0.5,1500,1500,321,0,321,,0.02629999999999999,,,,,1.4984977543354034,1,318,0.2398753894080997,0.3862928348909657,0.4205065071582794
MaxLoss,synthetic_redundancy_hard,8,0.4,0.6,1200,1800,167,0,167,0.17374196246964857,0.015000000000000013,,,,,0.6503658872097731,1,164,0.31736526946107785,0.4311377245508982,0.5185492038726807
PU-C,synthetic_redundancy_hard,8,0.4,0.6,1200,1800,173,0,173,0.17925028182798997,0.027000000000000024,,,,,0.8231562813743949,1,170,0.2832369942196532,0.4046242774566474,0.6843555569648743
PU-F,synthetic_redundancy_hard,8,0.4,0.6,1200,1800,167,0,167,0.17374196246964857,0.02290000000000003,,,,,0.9807871542870998,1,164,0.25748502994011974,0.40119760479041916,0.5088731050491333
PU-G,synthetic_redundancy_hard,8,0.4,0.6,1200,1800,189,0,189,0.19387366488808766,0.027599999999999958,,,,,1.0348711423575878,1,186,0.2804232804232804,0.4074074074074074,0.36734485626220703
GREATS,synthetic_redundancy_hard,8,0.4,0.6,1200,1800,208,0,208,,0.028200000000000003,,,,,1.0389394275844097,1,205,0.22596153846153846,0.3942307692307692,0.4625985026359558
MaxLoss,synthetic_redundancy_hard,8,0.4,0.7,900,2100,171,0,171,0.23500855593010783,0.046699999999999964,,,,,0.6723607955500484,1,168,0.3391812865497076,0.47368421052631576,0.5485914945602417
PU-C,synthetic_redundancy_hard,8,0.4,0.7,900,2100,181,0,181,0.2470829961821437,0.026900000000000035,,,,,0.8586129955947399,1,178,0.32044198895027626,0.49171270718232046,0.49797630310058594
PU-F,synthetic_redundancy_hard,8,0.4,0.7,900,2100,174,0,174,0.23863662569783628,0.01970000000000005,,,,,0.9846556065604091,1,171,0.28160919540229884,0.42528735632183906,0.6298391222953796
PU-G,synthetic_redundancy_hard,8,0.4,0.7,900,2100,229,0,229,0.3043521317304112,0.02429999999999999,,,,,1.2806849777698517,1,226,0.2576419213973799,0.40611353711790393,0.6633042693138123
GREATS,synthetic_redundancy_hard,8,0.4,0.7,900,2100,172,0,172,,0.03269999999999995,,,,,0.9129385678097606,1,169,0.3372093023255814,0.47674418604651164,0.394043892621994
MaxLoss,synthetic_redundancy_hard,8,0.4,0.8,600,2400,80,0,80,0.181194981909357,0.019499999999999962,,,,,0.5452582137659192,1,77,0.3125,0.4375,0.6213435530662537
PU-C,synthetic_redundancy_hard,8,0.4,0.8,600,2400,91,0,91,0.20202032779343426,0.03300000000000003,,,,,0.6373287690803409,1,88,0.27472527472527475,0.4065934065934066,0.6054903268814087
PU-F,synthetic_redundancy_hard,8,0.4,0.8,600,2400,89,0,89,0.19825265364488587,0.04930000000000001,,,,,0.6820880370214581,1,86,0.2696629213483146,0.33707865168539325,0.5067427754402161
PU-G,synthetic_redundancy_hard,8,0.4,0.8,600,2400,95,0,95,0.209532298555132,0.010199999999999987,,,,,0.7055412642657757,1,92,0.24210526315789474,0.42105263157894735,0.6876558065414429
GREATS,synthetic_redundancy_hard,8,0.4,0.8,600,2400,89,0,89,,0.010299999999999976,,,,,0.6746231336146593,1,86,0.2808988764044944,0.38202247191011235,0.6690375208854675
MaxLoss,synthetic_redundancy_hard,9,0.0,0.0,3000,0,95,0,95,0.04286969528766349,0.01870000000000005,,,,,0.18940380960702896,1,92,0.0,0.14736842105263157,0.8514804840087891
PU-C,synthetic_redundancy_hard,9,0.0,0.0,3000,0,106,0,106,0.04712998168542981,0.020199999999999996,,,,,0.3053716830909252,1,103,0.0,0.1320754716981132,0.8535215258598328
PU-F,synthetic_redundancy_hard,9,0.0,0.0,3000,0,128,0,128,0.05556067515863106,0.016800000000000037,,,,,0.6328957388177514,1,125,0.0,0.1171875,0.7683984041213989
PU-G,synthetic_redundancy_hard,9,0.0,0.0,3000,0,149,0,149,0.06351755058858544,0.0040999999999999925,,,,,0.6788316303864121,1,146,0.0,0.1476510067114094,0.6187761425971985
GREATS,synthetic_redundancy_hard,9,0.0,0.0,3000,0,170,0,170,,0.0040999999999999925,,,,,0.6098927147686481,1,167,0.0,0.2,0.5818718075752258
MaxLoss,synthetic_redundancy_hard,9,0.0,0.1,2700,300,33,0,33,0.019850230135489255,0.006800000000000028,,,,,0.13414299581199884,1,30,0.0,0.06060606060606061,0.9089671969413757
PU-C,synthetic_redundancy_hard,9,0.0,0.1,2700,300,49,0,49,0.027275555534288287,0.010499999999999954,,,,,0.20435786247253418,1,46,0.0,0.061224489795918366,0.885137677192688
PU-F,synthetic_redundancy_hard,9,0.0,0.1,2700,300,54,0,54,0.02954495867015794,0.011700000000000044,,,,,0.23741919547319412,1,51,0.0,0.07407407407407407,0.9171053171157837
PU-G,synthetic_redundancy_hard,9,0.0,0.1,2700,300,75,0,75,0.03889582690317184,0.010600000000000054,,,,,0.3111469531431794,1,72,0.0,0.12,0.8716975450515747
GREATS,synthetic_redundancy_hard,9,0.0,0.1,2700,300,66,0,66,,0.005499999999999949,,,,,0.2820746647194028,1,63,0.0,0.22727272727272727,0.8925204873085022
MaxLoss,synthetic_redundancy_hard,9,0.0,0.2,2400,600,25,0,25,0.017997525224927813,0.0029000000000000137,,,,,0.16209915280342102,1,22,0.0,0.04,0.8915930390357971
PU-C,synthetic_redundancy_hard,9,0.0,0.2,2400,600,41,0,41,0.026534603268373758,0.011499999999999955,,,,,0.22493951302021742,1,38,0.0,0.0975609756097561,0.8976439237594604
PU-F,synthetic_redundancy_hard,9,0.0,0.2,2400,600,33,0,33,0.022321024269331247,0.0044999999999999485,,,,,0.21592058055102825,1,30,0.0,0.12121212121212122,0.8734866976737976
PU-G,synthetic_redundancy_hard,9,0.0,0.2,2400,600,33,0,33,0.022321024269331247,0.0036000000000000476,,,,,0.2148909941315651,1,30,0.0,0.18181818181818182,0.8458414077758789
GREATS,synthetic_redundancy_hard,9,0.0,0.2,2400,600,31,0,31,,0.00649999999999995,,,,,0.20835096575319767,1,28,0.0,0.0967741935483871,0.8491633534431458
MaxLoss,synthetic_redundancy_hard,9,0.0,0.3,2100,900,23,0,23,0.019297393620945513,0.005600000000000049,,,,,0.224932624027133,1,20,0.0,0.043478260869565216,0.7993175387382507
PU-C,synthetic_redundancy_hard,9,0.0,0.3,2100,900,26,0,26,0.02118325181072578,0.005900000000000016,,,,,0.24746867455542088,1,23,0.0,0.038461538461538464,0.8661671876907349
PU-F,synthetic_redundancy_hard,9,0.0,0.3,2100,900,28,0,28,0.022426654177252203,0.0042999999999999705,,,,,0.26377084013074636,1,25,0.0,0.07142857142857142,0.8174472451210022
PU-G,synthetic_redundancy_hard,9,0.0,0.3,2100,900,27,0,27,0.02180623821914196,0.0042999999999999705,,,,,0.25945181399583817,1,24,0.0,0.18518518518518517,0.7368217706680298
GREATS,synthetic_redundancy_hard,9,0.0,0.3,2100,900,23,0,23,,0.0038000000000000256,,,,,0.24789097160100937,1,20,0.0,0.13043478260869565,0.8406144380569458
MaxLoss,synthetic_redundancy_hard,9,0.0,0.4,1800,1200,24,0,24,0.023234111547935754,0.006800000000000028,,,,,0.2661203993484378,1,21,0.0,0.041666666666666664,0.857154905796051
PU-C,synthetic_redundancy_hard,9,0.0,0.4,1800,1200,25,0,25,0.023966630396898836,0.005199999999999982,,,,,0.2857196368277073,1,22,0.0,0.08,0.8374655842781067
PU-F,synthetic_redundancy_hard,9,0.0,0.4,1800,1200,22,0,22,0.021758200775366277,0.0041999999999999815,,,,,0.2854080172255635,1,19,0.0,0.0,0.7995390295982361
PU-G,synthetic_redundancy_hard,9,0.0,0.4,1800,1200,14,0,14,0.01566722959978506,0.0040000000000000036,,,,,0.2610509805381298,1,11,0.0,0.07142857142857142,0.7171651124954224
GREATS,synthetic_redundancy_hard,9,0.0,0.4,1800,1200,29,0,29,,0.0048000000000000265,,,,,0.3075167089700699,1,26,0.0,0.1724137931034483,0.7761796712875366
MaxLoss,synthetic_redundancy_hard,9,0.0,0.5,1500,1500,13,0,13,0.017839504580479115,0.0046000000000000485,,,,,0.2912180032581091,1,10,0.0,0.15384615384615385,0.7420576810836792
PU-C,synthetic_redundancy_hard,9,0.0,0.5,1500,1500,18,0,18,0.022487208247184753,0.0043999999999999595,,,,,0.3114698976278305,1,15,0.0,0.05555555555555555,0.8070838451385498
PU-F,synthetic_redundancy_hard,9,0.0,0.5,1500,1500,23,0,23,0.026971468585543334,0.007600000000000051,,,,,0.3287049699574709,1,20,0.0,0.08695652173913043,0.8043924570083618
PU-G,synthetic_redundancy_hard,9,0.0,0.5,1500,1500,25,0,25,0.028731088212225586,0.0037000000000000366,,,,,0.33615625835955143,1,22,0.0,0.12,0.8036524653434753
GREATS,synthetic_redundancy_hard,9,0.0,0.5,1500,1500,24,0,24,,0.006900000000000017,,,,,0.33650736417621374,1,21,0.0,0.08333333333333333,0.8164677619934082
MaxLoss,synthetic_redundancy_hard,9,0.0,0.6,1200,1800,7,0,7,0.014859578222967684,0.0037000000000000366,,,,,0.34885711688548326,1,4,0.0,0.14285714285714285,0.5419496893882751
PU-C,synthetic_redundancy_hard,9,0.0,0.6,1200,1800,17,0,17,0.026931294472888112,0.005299999999999971,,,,,0.3751309849321842,1,14,0.0,0.058823529411764705,0.7869237065315247
PU-F,synthetic_redundancy_hard,9,0.0,0.6,1200,1800,18,0,18,0.0280719343572855,0.0034999999999999476,,,,,0.380800393410027,1,15,0.0,0.05555555555555555,0.7741346955299377
PU-G,synthetic_redundancy_hard,9,0.0,0.6,1200,1800,19,0,19,0.029204535589087754,0.005800000000000027,,,,,0.38519641384482384,1,16,0.0,0.05263157894736842,0.7306885123252869
GREATS,synthetic_redundancy_hard,9,0.0,0.6,1200,1800,8,0,8,,0.0020000000000000018,,,,,0.35462967678904533,1,5,0.0,0.0,0.6139346361160278
MaxLoss,synthetic_redundancy_hard,9,0.0,0.7,900,2100,9,0,9,0.023171695414930582,0.0021999999999999797,,,,,0.39454261865466833,1,6,0.0,0.1111111111111111,0.7138804197311401
PU-C,synthetic_redundancy_hard,9,0.0,0.7,900,2100,7,0,7,0.019781653478275985,0.0011999999999999789,,,,,0.393673125654459,1,4,0.0,0.14285714285714285,0.6278818845748901
PU-F,synthetic_redundancy_hard,9,0.0,0.7,900,2100,14,0,14,0.03120950743323192,0.0039000000000000146,,,,,0.41189562156796455,1,11,0.0,0.07142857142857142,0.7888668179512024
PU-G,synthetic_redundancy_hard,9,0.0,0.7,900,2100,19,0,19,0.03885184053797275,0.0036000000000000476,,,,,0.42657231260091066,1,16,0.0,0.10526315789473684,0.743609607219696
GREATS,synthetic_redundancy_hard,9,0.0,0.7,900,2100,15,0,15,,0.0050000000000000044,,,,,0.41822599619627,1,12,0.0,0.2,0.7536330223083496
MaxLoss,synthetic_redundancy_hard,9,0.0,0.8,600,2400,6,0,6,0.026965588273014873,0.0036000000000000476,,,,,0.4360230239108205,1,3,0.0,0.16666666666666666,0.5538638830184937
PU-C,synthetic_redundancy_hard,9,0.0,0.8,600,2400,8,0,8,0.03213391738245264,0.0046000000000000485,,,,,0.4418248189613223,1,5,0.0,0.125,0.6008300185203552
PU-F,synthetic_redundancy_hard,9,0.0,0.8,600,2400,8,0,8,0.03213391738245264,0.0021999999999999797,,,,,0.44219657871872187,1,5,0.0,0.125,0.5781487822532654
PU-G,synthetic_redundancy_hard,9,0.0,0.8,600,2400,10,0,10,0.037101879774127156,0.0030000000000000027,,,,,0.44706119131296873,1,7,0.0,0.1,0.6315171718597412
GREATS,synthetic_redundancy_hard,9,0.0,0.8,600,2400,10,0,10,,0.0021999999999999797,,,,,0.4493199121206999,1,7,0.0,0.1,0.6665000319480896
MaxLoss,synthetic_redundancy_hard,9,0.4,0.0,3000,0,551,0,551,0.20858279598178342,0.013399999999999967,,,,,1.8251770855858922,1,548,0.29038112522686027,0.4283121597096189,0.45900675654411316
